date,quarter_rial,mesghal_rial,usd_rial,quarter_toman,mesghal_toman,usd_toman,quarter_rial_per_g,mesghal_rial_per_g,RP,vol45,vol90,pos_layer2,pos_twolayer
2024-12-22,176400000,216100000,762200,17640000.0,21610000.0,76220.0,96456692.91,66515813.36,0.450132,0.014284,0.012853,MESGHAL,MESGHAL
2024-12-23,178000000,218700000,779700,17800000.0,21870000.0,77970.0,97331583.55,67316096.17,0.445889,0.014361,0.012881,MESGHAL,MESGHAL
2024-12-24,179000000,219880000,785200,17900000.0,21988000.0,78520.0,97878390.2,67679301.44,0.446209,0.014316,0.012871,MESGHAL,MESGHAL
2024-12-25,180000000,222730000,784850,18000000.0,22273000.0,78485.0,98425196.85,68556534.52,0.435679,0.014402,0.012873,MESGHAL,MESGHAL
2024-12-27,185000000,227930000,799350,18500000.0,22793000.0,79935.0,101159230.1,70157100.13,0.441896,0.014531,0.012969,MESGHAL,MESGHAL
2024-12-28,181000000,223630000,811550,18100000.0,22363000.0,81155.0,98972003.5,68833555.49,0.437845,0.014871,0.013189,MESGHAL,MESGHAL
2024-12-29,182500000,226530000,796350,18250000.0,22653000.0,79635.0,99792213.47,69726178.62,0.431202,0.014835,0.01311,MESGHAL,MESGHAL
2024-12-30,180000000,227100000,816300,18000000.0,22710000.0,81630.0,98425196.85,69901625.24,0.408053,0.014792,0.013108,MESGHAL,MESGHAL
2024-12-31,177800000,226040000,813200,17780000.0,22604000.0,81320.0,97222222.22,69575356.09,0.397366,0.01483,0.01314,MESGHAL,MESGHAL
2025-01-01,177200000,225160000,812950,17720000.0,22516000.0,81295.0,96894138.23,69304491.14,0.398093,0.014374,0.013163,MESGHAL,MESGHAL
2025-01-03,174700000,223490000,799600,17470000.0,22349000.0,79960.0,95527121.61,68790463.34,0.388668,0.012505,0.013217,MESGHAL,MESGHAL
2025-01-04,174000000,221830000,799600,17400000.0,22183000.0,79960.0,95144356.96,68279513.55,0.393454,0.012444,0.013242,MESGHAL,MESGHAL
2025-01-05,174000000,221640000,794200,17400000.0,22164000.0,79420.0,95144356.96,68221031.34,0.394648,0.012396,0.013226,MESGHAL,MESGHAL
2025-01-06,177000000,226310000,798100,17700000.0,22631000.0,79810.0,96784776.9,69658462.38,0.389419,0.012233,0.01335,MESGHAL,MESGHAL
2025-01-07,177000000,228410000,799000,17700000.0,22841000.0,79900.0,96784776.9,70304844.65,0.376644,0.012228,0.01336,MESGHAL,MESGHAL
2025-01-08,177000000,228840000,803300,17700000.0,22884000.0,80330.0,96784776.9,70437199.11,0.374058,0.012201,0.013353,MESGHAL,MESGHAL
2025-01-10,179000000,231840000,818300,17900000.0,23184000.0,81830.0,97878390.2,71360602.35,0.371603,0.012144,0.013386,MESGHAL,MESGHAL
2025-01-11,175000000,228860000,817650,17500000.0,22886000.0,81765.0,95691163.6,70443355.14,0.358413,0.012206,0.013424,MESGHAL,MESGHAL
2025-01-12,176000000,230770000,806400,17600000.0,23077000.0,80640.0,96237970.25,71031255.2,0.354868,0.01217,0.013406,MESGHAL,MESGHAL
2025-01-14,173000000,227760000,813650,17300000.0,22776000.0,81365.0,94597550.31,70104773.95,0.349374,0.012418,0.013476,MESGHAL,MESGHAL
2025-01-15,172000000,226780000,803350,17200000.0,22678000.0,80335.0,94050743.66,69803128.89,0.347371,0.011733,0.013459,MESGHAL,MESGHAL
2025-01-17,172000000,227590000,796100,17200000.0,22759000.0,79610.0,94050743.66,70052447.77,0.342576,0.011207,0.013454,MESGHAL,MESGHAL
2025-01-18,171000000,227370000,806350,17100000.0,22737000.0,80635.0,93503937.01,69984731.53,0.336062,0.010659,0.013143,MESGHAL,MESGHAL
2025-01-19,173000000,228710000,806400,17300000.0,22871000.0,80640.0,94597550.31,70397184.97,0.343769,0.010637,0.013045,MESGHAL,MESGHAL
2025-01-20,177000000,234510000,808800,17700000.0,23451000.0,80880.0,96784776.9,72182431.24,0.340836,0.011074,0.013181,MESGHAL,MESGHAL
2025-01-21,182000000,237490000,823900,18200000.0,23749000.0,82390.0,99518810.15,73099678.46,0.361412,0.011096,0.012958,MESGHAL,MESGHAL
2025-01-22,185000000,239020000,824800,18500000.0,23902000.0,82480.0,101159230.1,73570614.11,0.374995,0.0111,0.012957,MESGHAL,MESGHAL
2025-01-24,184000000,240740000,829400,18400000.0,24074000.0,82940.0,100612423.45,74100031.97,0.357792,0.011063,0.012959,MESGHAL,MESGHAL
2025-01-25,185000000,242930000,835850,18500000.0,24293000.0,83585.0,101159230.1,74774116.33,0.352864,0.011084,0.012956,MESGHAL,MESGHAL
2025-01-26,185000000,242510000,837400,18500000.0,24251000.0,83740.0,101159230.1,74644839.88,0.355207,0.011116,0.012943,MESGHAL,MESGHAL
2025-01-28,181000000,239780000,836400,18100000.0,23978000.0,83640.0,98972003.5,73804542.93,0.341002,0.01125,0.012968,MESGHAL,MESGHAL
2025-01-29,181000000,241840000,832100,18100000.0,24184000.0,83210.0,98972003.5,74438613.15,0.329579,0.010896,0.012807,MESGHAL,MESGHAL
2025-01-31,185000000,245870000,834700,18500000.0,24587000.0,83470.0,101159230.1,75679051.5,0.336687,0.011024,0.012869,MESGHAL,MESGHAL
2025-02-01,185000000,245310000,838950,18500000.0,24531000.0,83895.0,101159230.1,75506682.9,0.339739,0.011059,0.012882,MESGHAL,MESGHAL
2025-02-02,185000000,247080000,840200,18500000.0,24708000.0,84020.0,101159230.1,76051490.81,0.330141,0.010974,0.012747,MESGHAL,MESGHAL
2025-02-03,188000000,250060000,838200,18800000.0,25006000.0,83820.0,102799650.04,76968738.03,0.335603,0.010697,0.01275,MESGHAL,MESGHAL
2025-02-04,195000000,255670000,845500,19500000.0,25567000.0,84550.0,106627296.59,78695502.09,0.354935,0.010857,0.012895,MESGHAL,MESGHAL
2025-02-05,195000000,258380000,851800,19500000.0,25838000.0,85180.0,106627296.59,79529643.01,0.340724,0.010862,0.012906,MESGHAL,MESGHAL
2025-02-07,210000000,274120000,877600,21000000.0,27412000.0,87760.0,114829396.33,84374432.01,0.36095,0.013598,0.014176,MESGHAL,MESGHAL
2025-02-08,221000000,286680000,888400,22100000.0,28668000.0,88840.0,120844269.47,88240413.57,0.369489,0.014695,0.014814,MESGHAL,MESGHAL
2025-02-10,213000000,277030000,916650,21300000.0,27703000.0,91665.0,116469816.27,85270133.15,0.365892,0.01574,0.015305,MESGHAL,MESGHAL
2025-02-11,202000000,276570000,885700,20200000.0,27657000.0,88570.0,110454943.13,85128544.66,0.297508,0.015757,0.015319,QUARTER,QUARTER
2025-02-12,208000000,283740000,884200,20800000.0,28374000.0,88420.0,113735783.03,87335478.4,0.302286,0.015571,0.015468,QUARTER,QUARTER
2025-02-14,210000000,283470000,903550,21000000.0,28347000.0,90355.0,114829396.33,87252372.11,0.31606,0.015607,0.015314,QUARTER,QUARTER
2025-02-15,207000000,282030000,907350,20700000.0,28203000.0,90735.0,113188976.38,86809138.55,0.303883,0.015696,0.015121,QUARTER,QUARTER
2025-02-16,205000000,280550000,906900,20500000.0,28055000.0,90690.0,112095363.08,86353592.95,0.298097,0.015712,0.015149,QUARTER,QUARTER
2025-02-17,211000000,285080000,908600,21100000.0,28508000.0,90860.0,115376202.97,87747931.85,0.31486,0.015759,0.015202,QUARTER,QUARTER
2025-02-18,217000000,292730000,918700,21700000.0,29273000.0,91870.0,118657042.87,90102610.11,0.31691,0.016054,0.015375,QUARTER,QUARTER
2025-02-19,224000000,299020000,921350,22400000.0,29902000.0,92135.0,122484689.41,92038678.9,0.330796,0.016178,0.015481,QUARTER,QUARTER
2025-02-21,227000000,294220000,930000,22700000.0,29422000.0,93000.0,124125109.36,90561233.72,0.370621,0.016319,0.015514,QUARTER,QUARTER
2025-02-22,218000000,292030000,930850,21800000.0,29203000.0,93085.0,119203849.52,89887149.35,0.32615,0.016019,0.015551,QUARTER,QUARTER
2025-02-23,218000000,288290000,926150,21800000.0,28829000.0,92615.0,119203849.52,88735973.31,0.343354,0.016222,0.015589,QUARTER,QUARTER
2025-02-24,217000000,285040000,913200,21700000.0,28504000.0,91320.0,118657042.87,87735619.8,0.352439,0.016405,0.015648,QUARTER,QUARTER
2025-02-25,220000000,291020000,920550,22000000.0,29102000.0,92055.0,120297462.82,89576270.26,0.342961,0.016497,0.015739,QUARTER,QUARTER
2025-02-26,219000000,287240000,924150,21900000.0,28724000.0,92415.0,119750656.17,88412782.18,0.35445,0.016669,0.015595,QUARTER,QUARTER
2025-02-28,214000000,278840000,922300,21400000.0,27884000.0,92230.0,117016622.92,85827253.11,0.363397,0.017344,0.015123,QUARTER,QUARTER
2025-03-01,220000000,282010000,921150,22000000.0,28201000.0,92115.0,120297462.82,86802982.53,0.385868,0.017264,0.01507,QUARTER,QUARTER
2025-03-02,218000000,276250000,920400,21800000.0,27625000.0,92040.0,119203849.52,85030048.31,0.401903,0.01766,0.015275,QUARTER,QUARTER
2025-03-03,223000000,278930000,907400,22300000.0,27893000.0,90740.0,121937882.76,85854955.2,0.420278,0.01751,0.015105,QUARTER,QUARTER
2025-03-04,220000000,276830000,904300,22000000.0,27683000.0,90430.0,120297462.82,85208572.94,0.4118,0.01759,0.015149,QUARTER,QUARTER
2025-03-05,220000000,275710000,883850,22000000.0,27571000.0,88385.0,120297462.82,84863835.73,0.417535,0.017631,0.015162,QUARTER,QUARTER
2025-03-07,229000000,286560000,896900,22900000.0,28656000.0,89690.0,125218722.66,88203477.44,0.419657,0.018332,0.01555,QUARTER,QUARTER
2025-03-08,241000000,291130000,912450,24100000.0,29113000.0,91245.0,131780402.45,89610128.38,0.470597,0.018204,0.015519,QUARTER,QUARTER
2025-03-09,243000000,291750000,934650,24300000.0,29175000.0,93465.0,132874015.75,89800965.05,0.47965,0.018206,0.015504,QUARTER,QUARTER
2025-03-10,244000000,289130000,924000,24400000.0,28913000.0,92400.0,133420822.4,88994526.22,0.499203,0.018124,0.015569,QUARTER,QUARTER
2025-03-11,247000000,291350000,926350,24700000.0,29135000.0,92635.0,135061242.34,89677844.62,0.506071,0.018066,0.015311,QUARTER,QUARTER
2025-03-12,259000000,295050000,926650,25900000.0,29505000.0,92665.0,141622922.13,90816708.61,0.559437,0.018092,0.015112,QUARTER,QUARTER
2025-03-14,259000000,297610000,918650,25900000.0,29761000.0,91865.0,141622922.13,91604679.38,0.546023,0.018066,0.014887,QUARTER,QUARTER
2025-03-15,280000000,319540000,912900,28000000.0,31954000.0,91290.0,153105861.77,98354757.06,0.55667,0.020626,0.016525,QUARTER,QUARTER
2025-03-16,297000000,333450000,933550,29700000.0,33345000.0,93355.0,162401574.8,102636270.08,0.582302,0.02114,0.01699,QUARTER,QUARTER
2025-03-17,348000000,351340000,973900,34800000.0,35134000.0,97390.0,190288713.91,108142831.4,0.759605,0.022176,0.017699,MESGHAL,MESGHAL
2025-03-24,330000000,343840000,976550,33000000.0,34384000.0,97655.0,180446194.23,105834323.3,0.704987,0.02262,0.017936,MESGHAL,MESGHAL
2025-03-26,339000000,351490000,1018850,33900000.0,35149000.0,101885.0,185367454.07,108189001.56,0.713367,0.022712,0.01799,MESGHAL,MESGHAL
2025-03-28,349000000,358740000,1036950,34900000.0,35874000.0,103695.0,190835520.56,110420559.39,0.728261,0.02278,0.01805,MESGHAL,MESGHAL
2025-04-04,312000000,334470000,1032900,31200000.0,33447000.0,103290.0,170603674.54,102950227.18,0.657147,0.02539,0.019662,MESGHAL,MESGHAL
2025-04-05,322000000,345810000,1028200,32200000.0,34581000.0,102820.0,176071741.03,106440691.43,0.654177,0.025521,0.019862,MESGHAL,MESGHAL
2025-04-06,332000000,338910000,1045350,33200000.0,33891000.0,104535.0,181539807.52,104316863.97,0.740273,0.025863,0.019924,MESGHAL,MESGHAL
2025-04-07,310000000,319340000,1058100,31000000.0,31934000.0,105810.0,169510061.24,98293196.84,0.724535,0.02757,0.021014,MESGHAL,MESGHAL
2025-04-08,310000000,326690000,998800,31000000.0,32669000.0,99880.0,169510061.24,100555534.78,0.685736,0.027649,0.021094,MESGHAL,MESGHAL
2025-04-09,315000000,330810000,999100,31500000.0,33081000.0,99910.0,172244094.49,101823675.23,0.691592,0.027662,0.021089,MESGHAL,MESGHAL
2025-04-11,295000000,319500000,994200,29500000.0,31950000.0,99420.0,161307961.5,98342445.01,0.640268,0.028303,0.021418,MESGHAL,MESGHAL
2025-04-12,270000000,286880000,897950,27000000.0,28688000.0,89795.0,147637795.28,88301973.79,0.671965,0.032346,0.024138,MESGHAL,MESGHAL
2025-04-13,270000000,293250000,850150,27000000.0,29325000.0,85015.0,147637795.28,90262666.67,0.635646,0.032451,0.024206,MESGHAL,MESGHAL
2025-04-14,275000000,292130000,894900,27500000.0,29213000.0,89490.0,150371828.52,89917929.46,0.672323,0.031281,0.024206,MESGHAL,MESGHAL
2025-04-15,275000000,302120000,880200,27500000.0,30212000.0,88020.0,150371828.52,92992862.25,0.617025,0.030964,0.024362,MESGHAL,MESGHAL
2025-04-16,275500000,297510000,880200,27550000.0,29751000.0,88020.0,150645231.85,91573899.27,0.645067,0.030614,0.024421,MESGHAL,MESGHAL
2025-04-18,260000000,283720000,849650,26000000.0,28372000.0,84965.0,142169728.78,87329322.38,0.627972,0.031433,0.024971,MESGHAL,MESGHAL
2025-04-19,260000000,284020000,829100,26000000.0,28402000.0,82910.0,142169728.78,87421662.7,0.626253,0.031209,0.024857,MESGHAL,MESGHAL
2025-04-20,256000000,287330000,831050,25600000.0,28733000.0,83105.0,139982502.19,88440484.28,0.582788,0.031251,0.024871,MESGHAL,MESGHAL
2025-04-21,251000000,284730000,818900,25100000.0,28473000.0,81890.0,137248468.94,87640201.47,0.566045,0.031273,0.024907,MESGHAL,MESGHAL
2025-04-22,247000000,281960000,813150,24700000.0,28196000.0,81315.0,135061242.34,86787592.48,0.556228,0.031299,0.024907,MESGHAL,MESGHAL
2025-04-25,244000000,288540000,795650,24400000.0,28854000.0,79565.0,133420822.4,88812923.58,0.502268,0.031396,0.024979,MESGHAL,MESGHAL
2025-04-26,246000000,289950000,829250,24600000.0,28995000.0,82925.0,134514435.7,89246923.1,0.507217,0.031157,0.024978,MESGHAL,MESGHAL
2025-04-27,246000000,283050000,832650,24600000.0,28305000.0,83265.0,134514435.7,87123095.65,0.543958,0.031187,0.025119,MESGHAL,MESGHAL
2025-04-28,244000000,281120000,808750,24400000.0,28112000.0,80875.0,133420822.4,86529039.57,0.54192,0.031116,0.025046,MESGHAL,MESGHAL
2025-04-29,247000000,281050000,808850,24700000.0,28105000.0,80885.0,135061242.34,86507493.49,0.561266,0.031098,0.024944,MESGHAL,MESGHAL
2025-04-30,246000000,278320000,814000,24600000.0,27832000.0,81400.0,134514435.7,85667196.55,0.570198,0.031074,0.024955,MESGHAL,MESGHAL
2025-05-02,265000000,293550000,850200,26500000.0,29355000.0,85020.0,144903762.03,90355006.99,0.603716,0.032063,0.025546,MESGHAL,MESGHAL
2025-05-03,280000000,294840000,851650,28000000.0,29484000.0,85165.0,153105861.77,90752070.39,0.687078,0.031928,0.025533,MESGHAL,MESGHAL
2025-05-04,277000000,293660000,862400,27700000.0,29366000.0,86240.0,151465441.82,90388865.11,0.675709,0.031869,0.025533,MESGHAL,MESGHAL
2025-05-05,266000000,289750000,842700,26600000.0,28975000.0,84270.0,145450568.68,89185362.89,0.630879,0.031619,0.025568,MESGHAL,MESGHAL
2025-05-06,261000000,288630000,823400,26100000.0,28863000.0,82340.0,142716535.43,88840625.68,0.606433,0.031591,0.025554,MESGHAL,MESGHAL
2025-05-07,263000000,290250000,821200,26300000.0,29025000.0,82120.0,143810148.73,89339263.43,0.609708,0.031431,0.025552,MESGHAL,MESGHAL
2025-05-09,258000000,291020000,819650,25800000.0,29102000.0,81965.0,141076115.49,89576270.26,0.574927,0.031408,0.025483,MESGHAL,MESGHAL
2025-05-10,260000000,287410000,834150,26000000.0,28741000.0,83415.0,142169728.78,88465108.36,0.607071,0.031447,0.025526,MESGHAL,MESGHAL
2025-05-11,253000000,283440000,831000,25300000.0,28344000.0,83100.0,138342082.24,87243138.08,0.585707,0.031517,0.025586,MESGHAL,MESGHAL
2025-05-12,251000000,284780000,835900,25100000.0,28478000.0,83590.0,137248468.94,87655591.52,0.56577,0.030993,0.025563,MESGHAL,MESGHAL
2025-05-13,249000000,280040000,835600,24900000.0,28004000.0,83560.0,136154855.64,86196614.4,0.579585,0.031,0.025591,MESGHAL,MESGHAL
2025-05-14,250000000,278920000,831650,25000000.0,27892000.0,83165.0,136701662.29,85851877.19,0.592297,0.031003,0.025593,MESGHAL,MESGHAL
2025-05-16,242000000,273210000,829700,24200000.0,27321000.0,82970.0,132327209.1,84094333.03,0.573557,0.031118,0.025655,MESGHAL,MESGHAL
2025-05-17,237000000,269320000,822750,23700000.0,26932000.0,82275.0,129593175.85,82896986.83,0.563304,0.031154,0.025705,MESGHAL,MESGHAL
2025-05-18,234000000,271010000,817400,23400000.0,27101000.0,81740.0,127952755.91,83417170.65,0.53389,0.031104,0.025708,MESGHAL,MESGHAL
2025-05-19,250000000,285490000,817900,25000000.0,28549000.0,81790.0,136701662.29,87874130.29,0.555653,0.03211,0.026258,MESGHAL,MESGHAL
2025-05-20,250000000,280830000,841400,25000000.0,28083000.0,84140.0,136701662.29,86439777.26,0.581467,0.030178,0.026333,MESGHAL,MESGHAL
2025-05-21,249000000,282830000,824600,24900000.0,28283000.0,82460.0,136154855.64,87055379.42,0.564003,0.029414,0.026227,MESGHAL,MESGHAL
2025-05-23,244000000,284610000,832500,24400000.0,28461000.0,83250.0,133420822.4,87603265.34,0.523012,0.028182,0.026208,MESGHAL,MESGHAL
2025-05-24,241000000,283120000,828200,24100000.0,28312000.0,82820.0,131780402.45,87144641.73,0.512203,0.028064,0.026216,MESGHAL,MESGHAL
2025-05-25,241000000,280400000,823950,24100000.0,28040000.0,82395.0,131780402.45,86307422.79,0.526872,0.027796,0.02624,MESGHAL,MESGHAL
2025-05-26,242000000,279810000,822150,24200000.0,27981000.0,82215.0,132327209.1,86125820.16,0.536441,0.027538,0.026233,MESGHAL,MESGHAL
2025-05-27,241000000,279010000,828500,24100000.0,27901000.0,82850.0,131780402.45,85879579.29,0.534479,0.025875,0.026235,MESGHAL,MESGHAL
2025-05-28,239000000,279010000,824450,23900000.0,27901000.0,82445.0,130686789.15,85879579.29,0.521745,0.025256,0.026198,MESGHAL,MESGHAL
2025-05-30,236000000,279280000,827700,23600000.0,27928000.0,82770.0,129046369.2,85962685.58,0.501191,0.025158,0.026189,MESGHAL,MESGHAL
2025-05-31,232000000,277950000,825350,23200000.0,27795000.0,82535.0,126859142.61,85553310.15,0.482808,0.023818,0.026152,MESGHAL,MESGHAL
2025-06-01,239000000,286450000,821250,23900000.0,28645000.0,82125.0,130686789.15,88169619.33,0.48222,0.024025,0.026323,MESGHAL,MESGHAL
2025-06-02,239000000,287110000,825750,23900000.0,28711000.0,82575.0,130686789.15,88372768.04,0.478813,0.023928,0.026317,MESGHAL,MESGHAL
2025-06-06,236000000,278630000,835500,23600000.0,27863000.0,83550.0,129046369.2,85762614.88,0.504693,0.023802,0.026501,MESGHAL,MESGHAL
2025-06-07,238000000,281560000,818500,23800000.0,28156000.0,81850.0,130139982.5,86664472.04,0.501653,0.01857,0.026426,MESGHAL,MESGHAL
2025-06-08,236000000,283730000,823450,23600000.0,28373000.0,82345.0,129046369.2,87332400.39,0.477646,0.018301,0.026417,MESGHAL,MESGHAL
2025-06-09,237000000,279950000,824650,23700000.0,27995000.0,82465.0,129593175.85,86168912.31,0.503944,0.018392,0.025694,MESGHAL,MESGHAL
2025-06-10,239000000,285070000,819400,23900000.0,28507000.0,81940.0,130686789.15,87744853.84,0.489395,0.017862,0.025315,MESGHAL,MESGHAL
2025-06-11,248000000,293460000,829000,24800000.0,29346000.0,82900.0,135608048.99,90327304.9,0.501296,0.018286,0.025239,MESGHAL,MESGHAL
2025-06-25,246000000,290960000,829900,24600000.0,29096000.0,82990.0,134514435.7,89557802.2,0.501985,0.016964,0.025257,MESGHAL,MESGHAL
2025-06-27,246000000,292040000,835900,24600000.0,29204000.0,83590.0,134514435.7,89890227.36,0.49643,0.01697,0.02512,MESGHAL,MESGHAL
2025-06-28,258000000,306120000,846400,25800000.0,30612000.0,84640.0,141076115.49,94224066.57,0.497241,0.018295,0.025609,MESGHAL,MESGHAL
2025-06-29,274000000,318010000,881800,27400000.0,31801000.0,88180.0,149825021.87,97883821.41,0.530641,0.019025,0.025902,MESGHAL,MESGHAL
2025-06-30,261000000,320640000,918450,26100000.0,32064000.0,91845.0,142716535.43,98693338.25,0.44606,0.018949,0.0259,MESGHAL,MESGHAL
2025-07-01,263000000,324540000,917400,26300000.0,32454000.0,91740.0,143810148.73,99893762.46,0.439631,0.018754,0.025879,MESGHAL,MESGHAL
2025-07-02,262000000,322220000,915800,26200000.0,32222000.0,91580.0,143263342.08,99179663.95,0.444483,0.018808,0.025758,MESGHAL,MESGHAL
2025-07-06,253000000,309210000,906500,25300000.0,30921000.0,90650.0,138342082.24,95175171.9,0.453552,0.019471,0.026037,MESGHAL,MESGHAL
2025-07-07,243000000,301050000,883500,24300000.0,30105000.0,88350.0,132874015.75,92663515.09,0.433941,0.01988,0.026134,MESGHAL,MESGHAL
2025-07-08,253000000,304930000,870700,25300000.0,30493000.0,87070.0,138342082.24,93857783.28,0.473954,0.019946,0.026151,MESGHAL,MESGHAL
2025-07-09,253000000,306050000,878500,25300000.0,30605000.0,87850.0,138342082.24,94202520.49,0.46856,0.019868,0.026112,MESGHAL,MESGHAL
2025-07-11,250000000,301650000,880150,25000000.0,30165000.0,88015.0,136701662.29,92848195.74,0.472314,0.018372,0.026131,MESGHAL,MESGHAL
2025-07-12,254000000,310640000,871600,25400000.0,31064000.0,87160.0,138888888.89,95615327.45,0.45258,0.018859,0.026222,MESGHAL,MESGHAL
2025-07-14,247500000,308510000,891000,24750000.0,30851000.0,89100.0,135334645.67,94959711.15,0.42518,0.018881,0.026193,MESGHAL,MESGHAL
2025-07-15,252000000,308740000,886200,25200000.0,30874000.0,88620.0,137795275.59,95030505.4,0.450011,0.018753,0.025995,MESGHAL,MESGHAL
2025-07-16,250000000,306690000,888500,25000000.0,30669000.0,88850.0,136701662.29,94399513.18,0.448118,0.018776,0.025987,MESGHAL,MESGHAL
2025-07-18,246000000,302520000,887000,24600000.0,30252000.0,88700.0,134514435.7,93115982.68,0.44459,0.018896,0.025933,MESGHAL,MESGHAL
2025-07-19,242000000,300730000,874800,24200000.0,30073000.0,87480.0,132327209.1,92565018.75,0.42956,0.018922,0.025929,MESGHAL,MESGHAL
2025-07-20,247000000,306770000,868000,24700000.0,30677000.0,86800.0,135061242.34,94424137.27,0.430368,0.01902,0.025988,MESGHAL,MESGHAL
2025-07-21,246000000,311040000,879400,24600000.0,31104000.0,87940.0,134514435.7,95738447.88,0.40502,0.018959,0.026014,MESGHAL,MESGHAL
2025-07-22,247000000,309040000,882200,24700000.0,30904000.0,88220.0,135061242.34,95122845.72,0.419861,0.018998,0.025718,MESGHAL,MESGHAL
2025-07-23,247000000,307910000,880900,24700000.0,30791000.0,88090.0,135061242.34,94775030.5,0.425072,0.01881,0.025675,MESGHAL,MESGHAL
2025-07-25,245000000,303720000,884000,24500000.0,30372000.0,88400.0,133967629.05,93485343.97,0.433033,0.018934,0.02572,MESGHAL,MESGHAL
2025-07-26,247000000,304430000,880800,24700000.0,30443000.0,88080.0,135061242.34,93703882.74,0.441362,0.018627,0.025699,MESGHAL,MESGHAL
2025-07-27,251000000,308620000,881500,25100000.0,30862000.0,88150.0,137248468.94,94993569.27,0.444819,0.018522,0.025725,MESGHAL,MESGHAL
2025-07-28,249000000,309510000,892350,24900000.0,30951000.0,89235.0,136154855.64,95267512.23,0.429185,0.018516,0.025696,MESGHAL,MESGHAL
2025-07-29,249000000,309700000,892100,24900000.0,30970000.0,89210.0,136154855.64,95325994.43,0.428308,0.016893,0.025683,MESGHAL,MESGHAL
2025-07-30,252000000,312370000,896100,25200000.0,31237000.0,89610.0,137795275.59,96147823.32,0.433161,0.016693,0.024509,MESGHAL,MESGHAL
2025-08-01,263000000,320380000,905400,26300000.0,32038000.0,90540.0,143810148.73,98613309.97,0.458324,0.017026,0.024226,MESGHAL,MESGHAL
2025-08-02,262000000,325410000,912450,26200000.0,32541000.0,91245.0,143263342.08,100161549.4,0.430323,0.017124,0.023609,MESGHAL,MESGHAL
2025-08-03,267000000,332430000,924300,26700000.0,33243000.0,92430.0,145997375.33,102322312.98,0.426838,0.017288,0.023618,MESGHAL,MESGHAL
2025-08-04,264000000,331350000,937500,26400000.0,33135000.0,93750.0,144356955.38,101989887.81,0.415405,0.017204,0.023501,MESGHAL,MESGHAL
2025-08-05,262000000,328940000,933050,26200000.0,32894000.0,93305.0,143263342.08,101248087.21,0.414973,0.017261,0.023405,MESGHAL,MESGHAL
2025-08-06,264000000,328990000,929050,26400000.0,32899000.0,92905.0,144356955.38,101263477.26,0.425558,0.017241,0.022303,MESGHAL,MESGHAL
2025-08-09,255000000,323040000,933250,25500000.0,32304000.0,93325.0,139435695.54,99432060.84,0.402321,0.017534,0.022091,MESGHAL,MESGHAL
2025-08-10,256000000,324540000,917600,25600000.0,32454000.0,91760.0,139982502.19,99893762.46,0.401314,0.017531,0.022001,MESGHAL,MESGHAL
2025-08-11,256000000,324750000,920800,25600000.0,32475000.0,92080.0,139982502.19,99958400.68,0.400408,0.017492,0.02114,MESGHAL,MESGHAL
2025-08-12,254000000,322670000,930500,25400000.0,32267000.0,93050.0,138888888.89,99318174.44,0.398424,0.01707,0.021015,MESGHAL,MESGHAL
2025-08-13,258000000,330170000,924700,25800000.0,33017000.0,92470.0,141076115.49,101626682.54,0.38818,0.017333,0.021115,MESGHAL,MESGHAL
2025-08-16,251000000,320520000,933050,25100000.0,32052000.0,93305.0,137248468.94,98656402.12,0.391177,0.01732,0.021031,MESGHAL,MESGHAL
2025-08-17,253000000,325390000,927300,25300000.0,32539000.0,92730.0,138342082.24,100155393.38,0.381274,0.017378,0.018074,MESGHAL,MESGHAL
2025-08-18,258000000,328620000,934250,25800000.0,32862000.0,93425.0,141076115.49,101149590.86,0.394727,0.017393,0.017964,MESGHAL,MESGHAL
2025-08-19,255000000,329020000,938050,25500000.0,32902000.0,93805.0,139435695.54,101272711.3,0.376834,0.017213,0.017955,MESGHAL,MESGHAL
2025-08-20,258000000,334930000,934400,25800000.0,33493000.0,93440.0,141076115.49,103091815.68,0.368451,0.017207,0.017705,MESGHAL,MESGHAL
2025-08-21,267000000,339830000,939950,26700000.0,33983000.0,93995.0,145997375.33,104600040.97,0.395768,0.01685,0.017672,MESGHAL,MESGHAL
2025-08-23,264000000,336360000,935600,26400000.0,33636000.0,93560.0,144356955.38,103531971.22,0.394322,0.016879,0.016974,MESGHAL,MESGHAL
2025-08-25,267000000,340620000,947700,26700000.0,34062000.0,94770.0,145997375.33,104843203.82,0.392531,0.016934,0.01701,MESGHAL,MESGHAL
2025-08-26,268000000,345110000,959100,26800000.0,34511000.0,95910.0,146544181.98,106225230.67,0.379561,0.015618,0.01702,MESGHAL,MESGHAL
2025-08-27,290000000,359410000,999950,29000000.0,35941000.0,99995.0,158573928.26,110626786.11,0.433413,0.015756,0.017467,MESGHAL,MESGHAL
2025-08-28,288000000,361450000,1000000,28800000.0,36145000.0,100000.0,157480314.96,111254700.31,0.415494,0.01574,0.017419,MESGHAL,MESGHAL
2025-08-30,306000000,372950000,1003700,30600000.0,37295000.0,100370.0,167322834.65,114794412.73,0.457587,0.016258,0.017552,MESGHAL,MESGHAL
2025-08-31,311000000,387310000,1024900,31100000.0,38731000.0,102490.0,170056867.89,119214436.24,0.426479,0.016987,0.017941,MESGHAL,MESGHAL
